filename,host,user,time
test.png,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 4:26:56 PM
test.jpg,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:41:24 PM
test.png,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:41:24 PM
test.jpg,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:41:51 PM
test.png,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:41:51 PM
test.jpg,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:42:05 PM
test.png,ftp://m6yh-8f7q.accessdomain.com/test/,paxftp,2016-02-08 7:42:05 PM
